Año,Trimestre,Provincia,Accesos telefonía fija por cada 100 hab,Accesos telefonía fija por cada 100 hogares
2018,4,Tierra del Fuego,20.017995321216482,67.5177534545896
2018,4,Tucumán,12.64996370621216,51.06638148902544
2019,1,Buenos Aires,20.5817357774551,62.998026234004975
2019,1,Capital Federal,52.098804555996445,124.81552210691665
2019,1,Catamarca,8.811008280565026,34.63766312100874
2019,1,Chaco,7.883659681993731,29.496160855417397
2019,1,Chubut,14.665633534287496,47.84305271100571
2019,1,Córdoba,17.690847421805543,57.7809240045362
2019,1,Corrientes,8.580589886613364,32.585297158018946
2019,1,Entre Ríos,14.882674384279742,49.77558538374991
2019,1,Formosa,6.315316384001443,24.812262045424706
2019,1,Jujuy,6.822627996682421,26.679433916611323
2019,1,La Pampa,18.59077275561713,56.42411215113341
2019,1,La Rioja,8.490575797074463,31.894843197450744
2019,1,Mendoza,12.276894644452662,43.992683888491364
2019,1,Misiones,8.181941773430413,30.038493796174347
2019,1,Neuquén,12.798289904151886,42.99421911757892
2019,1,Río Negro,13.659145311706885,44.40693713223908
2019,1,Salta,8.775160345774246,36.2311919249092
2019,1,San Juan,11.155450399443168,43.79243897962929
2019,1,San Luis,8.583728764733655,29.992590625043686
2019,1,Santa Cruz,9.662951850668355,32.47329608089102
2019,1,Santa Fe,19.577000291832558,62.258230783003796
2019,1,Santiago del Estero,7.553297766944814,30.434601058943393
2019,1,Tierra del Fuego,15.00923883888657,50.62321579349444
2019,1,Tucumán,12.393899550146683,50.032553895454804
2019,2,Buenos Aires,16.33133619483898,49.87598802657578
2019,2,Capital Federal,37.11489121485616,89.02689102403917
2019,2,Catamarca,8.524049980802783,33.50942386870588
2019,2,Chaco,7.691313557188462,28.77623299800309
2019,2,Chubut,14.167737350440145,46.21787406687883
2019,2,Córdoba,17.328344355618462,56.59646965838236
2019,2,Corrientes,8.41616218752843,31.96067767390791
2019,2,Entre Ríos,14.591885591105095,48.802780513010504
2019,2,Formosa,6.132503284406239,24.093931156453674
2019,2,Jujuy,6.727204461435053,26.306116686773272
2019,2,La Pampa,18.18632309217047,55.19598711364433
2019,2,La Rioja,8.136489705018096,30.564404465660317
2019,2,Mendoza,11.818013695359042,42.34798281386542
2019,2,Misiones,7.973486976199265,29.272833865089957
2019,2,Neuquén,12.484288496048261,41.9387111172677
2019,2,Río Negro,13.137245593451382,42.70954598370198
2019,2,Salta,8.520368946963874,35.17879128919553
2019,2,San Juan,10.888852915466053,42.74558848201077
2019,2,San Luis,6.676983023875853,23.32984949832776
2019,2,Santa Cruz,9.266856237285468,31.14052895464889
2019,2,Santa Fe,19.141995880590155,60.87454895499026
2019,2,Santiago del Estero,7.387404893790098,29.7659406105535
2019,2,Tierra del Fuego,14.362376354913225,48.43980982060809
2019,2,Tucumán,12.045350210647628,48.62505972230936
2019,3,Buenos Aires,19.627575574280385,59.80634268088013
2019,3,Capital Federal,48.733333506908735,117.03682050424294
2019,3,Catamarca,7.922875861366645,31.146697169002003
2019,3,Chaco,7.38897576100532,27.64583365958313
2019,3,Chubut,13.745331236485159,44.84175760749901
2019,3,Córdoba,16.42310895127907,53.64084218345416
2019,3,Corrientes,8.192674064440983,31.11279488859764
2019,3,Entre Ríos,14.123536318921612,47.23718414800512
2019,3,Formosa,5.983801842091252,23.510262779448293
2019,3,Jujuy,6.560607032560186,25.655294575389593
2019,3,La Pampa,17.917920449085898,54.38265867364777
2019,3,La Rioja,7.590868452692913,28.515591070963257
2019,3,Mendoza,11.435636916450244,40.97883761217663
2019,3,Misiones,7.671139264005941,28.163779731127196
2019,3,Neuquén,12.231191593586502,41.090075992349625
2019,3,Río Negro,12.736665350732506,41.40857823529929
2019,3,Salta,8.06688361487649,33.30755598517802
2019,3,San Juan,10.650344971883047,41.810069462049384
2019,3,San Luis,7.807098627386668,27.279294297423075
2019,3,Santa Cruz,8.94110091999274,30.047948354648923
2019,3,Santa Fe,18.441290914555292,58.64700920300926
2019,3,Santiago del Estero,7.15182643694277,28.817171247216777
2019,3,Tierra del Fuego,14.799489084177504,49.91760805257202
2019,3,Tucumán,11.46015908593823,46.263941951440145
2019,4,Buenos Aires,19.21394122591011,58.41163694269847
2019,4,Capital Federal,48.11627389430285,115.69307290863988
2019,4,Catamarca,7.527399414511407,29.592254063668094
2019,4,Chaco,7.258607948496349,27.158210447388154
2019,4,Chubut,13.341468109610672,43.52504776451429
2019,4,Córdoba,15.96141473938765,52.13317431401073
2019,4,Corrientes,8.068143705486614,30.639948507150084
2019,4,Entre Ríos,13.892270038692606,46.4638892123753
2019,4,Formosa,5.864050460155039,23.039890407384455
2019,4,Jujuy,6.457281544525345,25.25144228314698
2019,4,La Pampa,19.999158898156587,60.69930307955445
2019,4,La Rioja,7.259109415409827,27.269404284381345
2019,4,Mendoza,11.052058566645641,39.604536044382385
2019,4,Misiones,7.481285415271867,27.466886980672715
2019,4,Neuquén,11.981045904355557,40.250075185670376
2019,4,Río Negro,12.278734675670686,39.92017104951848
2019,4,Salta,7.841055837103944,32.375365370071336
2019,4,San Juan,10.37211261401093,40.71804207119742
2019,4,San Luis,7.489343825363578,26.169143205328826
2019,4,Santa Cruz,8.437147978180889,28.355495048581712
2019,4,Santa Fe,18.25282844149536,58.04783924827394
2019,4,Santiago del Estero,7.03409952111978,28.343008199811887
2019,4,Tierra del Fuego,14.20448895310407,47.91152852041118
2019,4,Tucumán,11.13454191102634,44.9497469356425
2020,1,Buenos Aires,18.65269924685116,56.574974813988845
2020,1,Capital Federal,47.3645794631742,114.02182855546957
2020,1,Catamarca,7.180258453575644,28.227467281648305
2020,1,Chaco,7.000114945783905,26.191032701003813
2020,1,Chubut,12.783557406769638,41.70460387197982
2020,1,Córdoba,15.317881904420366,50.03120005159338
2020,1,Corrientes,7.842953028541874,29.78472517203296
2020,1,Entre Ríos,13.521807066643218,45.224810892586994
2020,1,Formosa,5.726565684347962,22.499690777353184
2020,1,Jujuy,6.24750184554212,24.43103711623644
2020,1,La Pampa,19.789550844090805,60.063347033049155
2020,1,La Rioja,6.911152173469179,25.962358941908516
2020,1,Mendoza,10.623613283839656,38.069163119747365
2020,1,Misiones,7.228106473560657,26.537337852050953
2020,1,Neuquén,11.719058385825878,39.36987470658171
2020,1,Río Negro,11.856098717537114,38.54602944451966
2020,1,Salta,7.579069962543859,31.293590266053446
2020,1,San Juan,10.084566894944613,39.58929048721323
2020,1,San Luis,7.17752593245216,25.079551337359796
2020,1,Santa Cruz,8.095268293624425,27.206345676266725
2020,1,Santa Fe,17.70646576603854,56.3102603264133
2020,1,Santiago del Estero,6.896258171979265,27.78755868544601
2020,1,Tierra del Fuego,13.690586922146778,46.17828150123534
2020,1,Tucumán,10.80724985752184,43.628432237743674
2020,2,Buenos Aires,14.190172118945682,42.94053820586613
2020,2,Capital Federal,30.885152722702657,74.43942690849109
2020,2,Catamarca,8.2023524764114,32.24536392039104
2020,2,Chaco,6.957767332725686,26.032362131062825
2020,2,Chubut,12.414845204719327,40.50104167995964
2020,2,Córdoba,14.831151521022953,48.44108458612529
2020,2,Corrientes,7.785880039893249,29.567884383379855
2020,2,Entre Ríos,13.24042189236358,44.28341515208954
2020,2,Formosa,5.813528578207908,22.841277421234267
2020,2,Jujuy,7.221966869996287,28.241462557791593
2020,2,La Pampa,19.711149205143812,59.8250423741779
2020,2,La Rioja,7.506194321066798,28.197238189784173
2020,2,Mendoza,10.251015517121735,36.73372677529683
2020,2,Misiones,7.007117502676305,25.725760067948922
2020,2,Neuquén,11.46690103475723,38.522342440874866
2020,2,Río Negro,11.800662547836543,38.36533570710194
2020,2,Salta,7.383445087647663,30.48552101659854
2020,2,San Juan,9.887613673925912,38.81576934242769
2020,2,San Luis,6.9645392584890535,24.33510329312715
2020,2,Santa Cruz,7.71597834188259,25.93035761961652
2020,2,Santa Fe,17.32629381437027,55.101004319145396
2020,2,Santiago del Estero,6.8433183730801375,27.574043895746204
2020,2,Tierra del Fuego,13.193473462831786,44.49944308419868
2020,2,Tucumán,10.799078787964705,43.59501415030455
2020,3,Buenos Aires,18.403347564353954,55.559811181842065
2020,3,Capital Federal,46.58379630851473,112.4079350350575
2020,3,Catamarca,8.075379179386102,31.74682995346353
2020,3,Chaco,6.841487552341831,25.597971981930446
2020,3,Chubut,11.753011155291192,38.343499350309685
2020,3,Córdoba,14.585065459845522,47.63819337649377
2020,3,Corrientes,7.6933288666664295,29.21715152171616
2020,3,Entre Ríos,13.061765321731672,43.68669703724544
2020,3,Formosa,5.753163794540237,22.60469860058114
2020,3,Jujuy,5.999326660364898,23.460927893941495
2020,3,La Pampa,19.65218069664161,59.646949542123416
2020,3,La Rioja,7.455677715120289,28.008204595661834
2020,3,Mendoza,9.850316029361604,35.29874997883245
2020,3,Misiones,7.03431607254643,25.826362226487493
2020,3,Neuquén,11.192461821628738,37.60180165679598
2020,3,Río Negro,11.377578805740646,36.99098145345335
2020,3,Salta,7.227415683419871,29.842190600777634
2020,3,San Juan,9.563522238582284,37.54425204129034
2020,3,San Luis,6.760530218898103,23.622838924062776
2020,3,Santa Cruz,7.428759722010414,24.96681952832151
2020,3,Santa Fe,17.633282971382204,56.07809008814735
2020,3,Santiago del Estero,6.769405318068794,27.276710471058784
2020,3,Tierra del Fuego,12.3880948415957,41.78557545042303
2020,3,Tucumán,10.716797369120506,43.26393917266619
2020,4,Buenos Aires,18.354416256215956,55.281634323698505
2020,4,Capital Federal,46.27538410289326,111.79331510399197
2020,4,Catamarca,8.041149578574204,31.61236304294223
2020,4,Chaco,6.706774079123943,25.094063188095404
2020,4,Chubut,11.716051145708148,38.223463803791056
2020,4,Córdoba,14.170364161903287,46.283927071275
2020,4,Corrientes,7.585482148747251,28.80766721240462
2020,4,Entre Ríos,12.865819909573817,43.031507305983546
2020,4,Formosa,5.6088233937852845,22.037662653215996
2020,4,Jujuy,5.899900820298779,23.072230058276087
2020,4,La Pampa,19.637216958049734,59.60182613184569
2020,4,La Rioja,7.406808319200936,27.82484420272457
2020,4,Mendoza,9.825875251790931,35.211345153176495
2020,4,Misiones,6.768892235371372,24.852024042061537
2020,4,Neuquén,11.166953033364841,37.51641155366578
2020,4,Río Negro,11.245249779121382,36.56102596244342
2020,4,Salta,7.097023385044775,29.30403191893739
2020,4,San Juan,9.537458071225391,37.44214586826512
2020,4,San Luis,6.73869007427414,23.54668604931599
2020,4,Santa Cruz,7.372412523817773,24.778181707914666
2020,4,Santa Fe,16.697616679858477,53.102605224601085
2020,4,Santiago del Estero,6.752296043263227,27.207914547933775
2020,4,Tierra del Fuego,12.312723661455747,41.53255717169124
2020,4,Tucumán,10.648950419837936,42.99034839088942
2021,1,Buenos Aires,18.32380972745036,55.577429309692675
2021,1,Capital Federal,45.39450237280909,109.27921720359808
2021,1,Catamarca,6.420865852065651,25.242097054149802
2021,1,Chaco,6.316480029499985,23.63320263869545
2021,1,Chubut,11.869935604608397,38.724037967237095
2021,1,Córdoba,13.975020748620468,45.64515271511727
2021,1,Corrientes,7.055639068609243,26.79478887694615
2021,1,Entre Ríos,12.190943999334964,40.77362842516211
2021,1,Formosa,5.180208689358944,20.353052788916926
2021,1,Jujuy,5.592386152698222,21.86918820398384
2021,1,La Pampa,19.906777906475746,60.41914337148874
2021,1,La Rioja,6.190132946650223,23.25378597160817
2021,1,Mendoza,9.897156034795715,35.46594152512799
2021,1,Misiones,6.53133599447246,23.979208184684524
2021,1,Neuquén,11.252842088909173,37.80363306911558
2021,1,Río Negro,11.104997336358094,36.10408149481837
2021,1,Salta,6.782975864610006,28.00655865965781
2021,1,San Juan,9.613751658772642,37.74099681780817
2021,1,San Luis,6.801601678324993,23.766005176876618
2021,1,Santa Cruz,7.42525800910442,24.95459431409615
2021,1,Santa Fe,16.162946498432127,51.40154658725147
2021,1,Santiago del Estero,6.375207363009629,25.688053479684925
2021,1,Tierra del Fuego,12.541275230211143,42.301658888583866
2021,1,Tucumán,9.66749685057635,39.02729527072177
2021,2,Buenos Aires,13.65115467426596,41.309430493931096
2021,2,Capital Federal,27.66570905052929,66.67992045332008
2021,2,Catamarca,6.444619487060899,25.335304875808106
2021,2,Chaco,6.297385976617448,23.561557089055572
2021,2,Chubut,11.822421817746493,38.5683744664491
2021,2,Córdoba,13.313881287337576,43.485419773060656
2021,2,Corrientes,7.188463458123249,27.29911780490949
2021,2,Entre Ríos,12.168938907634686,40.69977361657957
2021,2,Formosa,5.309377475077674,20.86047435922047
2021,2,Jujuy,4.774350864345644,18.67007334710285
2021,2,La Pampa,19.908257905287314,60.423284324237656
2021,2,La Rioja,5.688345518465946,21.36843607150045
2021,2,Mendoza,9.85808405937318,35.32568707559621
2021,2,Misiones,6.446859180737271,23.66884134769479
2021,2,Neuquén,11.20157866808172,37.631008414766406
2021,2,Río Negro,11.25795713524385,36.60093686425924
2021,2,Salta,6.762746562860837,27.922717650725726
2021,2,San Juan,9.58807054765913,37.63985397187252
2021,2,San Luis,6.780412011792021,23.691736172755213
2021,2,Santa Cruz,7.39017493094831,24.835460953906654
2021,2,Santa Fe,15.709664266556278,49.959806054189464
2021,2,Santiago del Estero,6.020692004636417,24.259404073858754
2021,2,Tierra del Fuego,12.464322444215902,42.040135128330114
2021,2,Tucumán,8.267104236476712,33.373636145048465
2021,3,Buenos Aires,18.011719019692226,54.37748237352403
2021,3,Capital Federal,44.45402704264838,107.26874535434425
2021,3,Catamarca,5.932985601999856,23.324413732031797
2021,3,Chaco,6.1144209824847575,22.87759435326269
2021,3,Chubut,11.774922183627307,38.414982776103265
2021,3,Córdoba,12.849717740907817,41.970146809420804
2021,3,Corrientes,6.95419052947822,26.410106981256433
2021,3,Entre Ríos,11.81676780353488,39.52264814723101
2021,3,Formosa,5.028242714072842,19.756418398872995
2021,3,Jujuy,4.5528118404185065,17.80419642897807
2021,3,La Pampa,19.984286279470194,60.654933604931216
2021,3,La Rioja,5.48044545417664,20.587992590485474
2021,3,Mendoza,9.832490334437491,35.23487134321816
2021,3,Misiones,6.2416457406236425,22.916087665706037
2021,3,Neuquén,11.15066615774399,37.46138641227208
2021,3,Río Negro,11.175358790363916,36.333520233800584
2021,3,Salta,6.572976517677424,27.139993968376547
2021,3,San Juan,9.562660683162195,37.54086976716241
2021,3,San Luis,6.759460122699386,23.61909976318086
2021,3,Santa Cruz,7.3421603015184855,24.67577335324155
2021,3,Santa Fe,15.245051205720106,48.482937425791114
2021,3,Santiago del Estero,5.8548850574712645,23.591733254278317
2021,3,Tierra del Fuego,12.3880948415957,41.78557545042303
2021,3,Tucumán,7.836575751739881,31.636423174537363
2021,4,Buenos Aires,18.81385509696746,56.66541736718956
2021,4,Capital Federal,46.76986013015638,112.98788356406749
2021,4,Catamarca,7.108061971665597,27.944093488665985
2021,4,Chaco,7.5101531160608594,28.099985868514597
2021,4,Chubut,10.944334546528122,35.70574848071071
2021,4,Córdoba,15.457723733602279,50.488763012698044
2021,4,Corrientes,8.710374618315102,33.079713112400896
2021,4,Entre Ríos,14.917862540125718,49.89484660883477
2021,4,Formosa,5.996443993239428,23.56066514562337
2021,4,Jujuy,5.715532735069455,22.351237789528184
2021,4,La Pampa,19.94945489051633,60.54951393314649
2021,4,La Rioja,6.764632743890152,25.412410322466506
2021,4,Mendoza,10.232837668915316,36.66970827773641
2021,4,Misiones,7.783856183767354,28.57846960660357
2021,4,Neuquén,10.87781070631918,36.54501116301142
2021,4,Río Negro,11.481332519930884,37.32858803403445
2021,4,Salta,8.401832715866032,34.69166729845252
2021,4,San Juan,8.491638489785496,33.33646812606882
2021,4,San Luis,6.462495500873258,22.58159241290983
2021,4,Santa Cruz,7.508107576894181,25.234243637592368
2021,4,Santa Fe,18.48533659013116,58.788002516172774
2021,4,Santiago del Estero,6.7839303339219255,27.33538275600873
2021,4,Tierra del Fuego,10.808383808954517,36.45820622810204
2021,4,Tucumán,9.73044835246396,39.28230935254442
2022,1,Buenos Aires,17.513443305133116,53.11952982147571
2022,1,Capital Federal,46.587934069869036,112.1521924500189
2022,1,Catamarca,7.27990812249949,28.619216100630464
2022,1,Chaco,7.065063255392729,26.434037753637146
2022,1,Chubut,9.928566268343682,32.39058659983813
2022,1,Córdoba,15.441041628408836,50.43346381283755
2022,1,Corrientes,7.95787712005037,30.221165689879907
2022,1,Entre Ríos,13.722922638855545,45.89745868855314
2022,1,Formosa,5.604281069739117,22.01923422325359
2022,1,Jujuy,6.338313139464933,24.78615731423763
2022,1,La Pampa,19.198510160382583,58.269477026807046
2022,1,La Rioja,7.015547346297262,26.354528710528257
2022,1,Mendoza,8.249692839936367,29.56234324616156
2022,1,Misiones,7.267998187330889,26.68379666386982
2022,1,Neuquén,9.958102699431482,33.453989449021904
2022,1,Río Negro,9.587091542106872,31.169132585134456
2022,1,Salta,7.688221485248035,31.74427129226129
2022,1,San Juan,8.06315380815162,31.653767750206125
2022,1,San Luis,5.940315626572804,20.756518627562095
2022,1,Santa Cruz,6.552756566874916,22.02231647235592
2022,1,Santa Fe,17.821076678279717,56.67474697156452
2022,1,Santiago del Estero,6.92358283227678,27.89765978413488
2022,1,Tierra del Fuego,10.444118863789113,35.22796090971308
2022,1,Tucumán,10.956951483692787,44.232771670937545
2022,2,Buenos Aires,12.98357515874278,39.28928419468335
2022,2,Capital Federal,32.83802404589871,79.14623938340183
2022,2,Catamarca,6.534830827470239,25.68994673125275
2022,2,Chaco,5.658461586130943,21.17103290045821
2022,2,Chubut,9.498000769562688,30.98539842430874
2022,2,Córdoba,12.928294935573353,42.22602861556422
2022,2,Corrientes,8.10575144908121,30.782637345916914
2022,2,Entre Ríos,11.676470713681503,39.05268308885202
2022,2,Formosa,5.802780850525564,22.799049740345158
2022,2,Jujuy,4.866114588289491,19.028914895475253
2022,2,La Pampa,19.024624537822167,57.74138064111578
2022,2,La Rioja,6.69414481552157,25.146750505833438
2022,2,Mendoza,6.930361194533681,24.834417053501838
2022,2,Misiones,6.0777711559017975,22.313780587368733
2022,2,Neuquén,10.681403251934181,35.88351138401487
2022,2,Río Negro,8.783000656541253,28.55456355420302
2022,2,Salta,6.315849893429909,26.07752510897081
2022,2,San Juan,7.7616067250569065,30.46971153018594
2022,2,San Luis,4.996572190039368,17.458742903626586
2022,2,Santa Cruz,6.342201489584312,21.3136358649318
2022,2,Santa Fe,14.45198940241021,45.96015391485445
2022,2,Santiago del Estero,6.427244312209501,25.897540802822817
2022,2,Tierra del Fuego,11.048295799565388,37.264107249329875
2022,2,Tucumán,9.970046966718336,40.248279240048404
2022,3,Buenos Aires,17.739892500269217,53.55683656218194
2022,3,Capital Federal,50.97151617469915,122.9956193535195
2022,3,Catamarca,6.1643392669363095,24.233937024584673
2022,3,Chaco,5.433210055767578,20.328789275056803
2022,3,Chubut,9.456678509948107,30.851850773496437
2022,3,Córdoba,12.927360243483484,42.22374516056416
2022,3,Corrientes,8.016525889180048,30.44456510844869
2022,3,Entre Ríos,11.325273113339083,37.87878308786766
2022,3,Formosa,5.817520548781594,22.857562083091082
2022,3,Jujuy,4.662584849054896,18.233474043970066
2022,3,La Pampa,18.447467604961712,55.99048708121972
2022,3,La Rioja,6.45229450300002,24.238867539162815
2022,3,Mendoza,6.944863331163062,24.88701820664064
2022,3,Misiones,6.062550996100752,22.258544601503917
2022,3,Neuquén,10.981743514178008,36.893879831509366
2022,3,Río Negro,8.690879479959795,28.255938029203868
2022,3,Salta,6.149671813162931,25.392157642411966
2022,3,San Juan,7.741931730107063,30.39309460576853
2022,3,San Luis,4.9811324754339745,17.40521620592262
2022,3,Santa Cruz,6.2083298305452415,20.86515868756222
2022,3,Santa Fe,14.055260142218742,44.69911506251442
2022,3,Santiago del Estero,6.390204928175443,25.74875657265278
2022,3,Tierra del Fuego,10.980728139501318,37.03846717681517
2022,3,Tucumán,9.644720876417995,38.93594354382534
2022,4,Buenos Aires,17.763738794105226,53.50257390533205
2022,4,Capital Federal,50.80126734907988,122.72706534018253
2022,4,Catamarca,6.016207477593805,23.651659885809703
2022,4,Chaco,5.348296317660513,20.011183343984328
2022,4,Chubut,8.704445533425885,28.398139837487445
2022,4,Córdoba,13.110912114908754,42.82349368238305
2022,4,Corrientes,7.91394233293118,30.055072649916383
2022,4,Entre Ríos,11.511792878658362,38.50277734684737
2022,4,Formosa,5.7947576102924225,22.768217932174238
2022,4,Jujuy,4.604532782770987,18.006546704896376
2022,4,La Pampa,18.447988517767712,55.992343847255476
2022,4,La Rioja,6.466605099168015,24.29282244802384
2022,4,Mendoza,8.152267040967597,29.213915422756347
2022,4,Misiones,6.025720559241422,22.123465258683687
2022,4,Neuquén,10.29022850613441,34.5709744156662
2022,4,Río Negro,8.962687644949618,29.13986457541157
2022,4,Salta,6.032046271043781,24.906678035704267
2022,4,San Juan,6.72931890388984,26.4179551943388
2022,4,San Luis,5.42245877214773,18.947441255765913
2022,4,Santa Cruz,6.221218615120081,20.909096553143016
2022,4,Santa Fe,13.825796254686265,43.96949663564775
2022,4,Santiago del Estero,6.606865477661677,26.621912042090983
2022,4,Tierra del Fuego,8.465922532924624,28.55675326414575
2022,4,Tucumán,9.561404043186945,38.5998689745915
2023,1,Buenos Aires,16.802803348661904,50.96410785776394
2023,1,Capital Federal,47.20019636726366,113.62610539289189
2023,1,Catamarca,6.790965601377776,26.697055623148362
2023,1,Chaco,6.656343331797999,24.904806167108884
2023,1,Chubut,9.326524588312502,30.426508137075835
2023,1,Córdoba,15.26906597116724,49.87175766017583
2023,1,Corrientes,7.448195237965061,28.285576540253476
2023,1,Entre Ríos,12.859193477793992,43.008644510174335
2023,1,Formosa,5.448266118502137,21.406251092881
2023,1,Jujuy,5.916488639811635,23.136600377344347
2023,1,La Pampa,18.99836340209596,57.662010778825035
2023,1,La Rioja,6.544378891236984,24.584542426716045
2023,1,Mendoza,8.679621388799326,31.1029697372818
2023,1,Misiones,6.797166760325202,24.95518174992014
2023,1,Neuquén,9.452728423111438,31.75619758865245
2023,1,Río Negro,9.067110060362909,29.478591540949278
2023,1,Salta,7.172243115681234,29.613823128678135
2023,1,San Juan,7.686780087048518,30.176226004315822
2023,1,San Luis,5.727677281108013,20.013522454289678
2023,1,Santa Cruz,6.147679821451372,20.660946155563632
2023,1,Santa Fe,16.980457836332974,54.00140343419413
2023,1,Santiago del Estero,6.610946460563241,26.637932942484245
2023,1,Tierra del Fuego,9.768289865697,32.94839306517383
2023,1,Tucumán,10.228097779459526,41.290418633338675
2023,2,Buenos Aires,13.35176329903575,40.403449461508295
2023,2,Capital Federal,36.05871861530983,86.90876075238387
2023,2,Catamarca,5.0829003437419455,19.982068781656086
2023,2,Chaco,4.828976350736615,18.067528716207793
2023,2,Chubut,9.75945539757239,31.83834379832065
2023,2,Córdoba,12.53060064291292,40.92709084644523
2023,2,Corrientes,7.471144805886485,28.372636709025045
2023,2,Entre Ríos,10.817219689754445,36.17886455635
2023,2,Formosa,5.5397095467931265,21.765446043505552
2023,2,Jujuy,3.9392192454211883,15.404295648139929
2023,2,La Pampa,18.817738666249742,57.11346413028093
2023,2,La Rioja,5.9574868609165055,22.379473384842765
2023,2,Mendoza,8.471962273752641,30.358626118052367
2023,2,Misiones,5.7704226458635715,21.185388773835555
2023,2,Neuquén,11.212885018934369,37.668991398833526
2023,2,Río Negro,8.720913105538997,28.352709655934394
2023,2,Salta,5.4417944034526355,22.46863566873461
2023,2,San Juan,8.15492708725699,32.01376785765942
2023,2,San Luis,5.1784065017595475,18.09409817893094
2023,2,Santa Cruz,6.3798829409443645,21.44026834964066
2023,2,Santa Fe,13.57794520482052,43.180522354724175
2023,2,Santiago del Estero,6.278191142725317,25.29695517840927
2023,2,Tierra del Fuego,11.46766197899213,38.678561258382985
2023,2,Tucumán,8.963860915647905,36.18638692538721
2023,3,Buenos Aires,18.16935837265827,54.85339647855271
2023,3,Capital Federal,54.62024629263976,131.80010182509852
2023,3,Catamarca,5.066221185972165,19.916892931573724
2023,3,Chaco,4.692944503569025,17.55902659999639
2023,3,Chubut,9.719313282594266,31.708681087129985
2023,3,Córdoba,12.440585416825956,40.63382611721375
2023,3,Corrientes,7.318413953107125,27.79332757930361
2023,3,Entre Ríos,10.725238877766195,35.87189403299888
2023,3,Formosa,5.653328316806848,22.212436018738792
2023,3,Jujuy,3.7367759980317765,14.61301196096272
2023,3,La Pampa,18.77538852452622,56.98577014140517
2023,3,La Rioja,5.925189662866647,22.258730954680505
2023,3,Mendoza,8.534134934663404,30.58219598704862
2023,3,Misiones,5.577262010941953,20.476815008182044
2023,3,Neuquén,11.225952652158364,37.714316274845665
2023,3,Río Negro,8.879527592687511,28.86927404368341
2023,3,Salta,5.437849297534066,22.453023639914665
2023,3,San Juan,8.133315273781108,31.929578972295186
2023,3,San Luis,5.162404907975461,18.038623547750685
2023,3,Santa Cruz,6.340548136206182,21.309522309392193
2023,3,Santa Fe,13.13709204377515,41.77911919877501
2023,3,Santiago del Estero,6.162956341431556,24.83307881156126
2023,3,Tierra del Fuego,11.397529616464631,38.44435644277552
2023,3,Tucumán,8.875468871193155,35.830456818995124
2023,4,Buenos Aires,17.874206003209412,53.83528989984857
2023,4,Capital Federal,53.68433486160021,129.69205722823725
2023,4,Catamarca,4.8845541923118185,19.202764346247356
2023,4,Chaco,4.462243067727273,16.695926861579245
2023,4,Chubut,8.686889922977558,28.34086488774716
2023,4,Córdoba,12.748860808272156,41.64094423757207
2023,4,Corrientes,7.101227651614334,26.968595927816686
2023,4,Entre Ríos,10.453533585277032,34.963283335985516
2023,4,Formosa,5.894559324378627,23.160349463661127
2023,4,Jujuy,3.588433297337413,14.032974639182877
2023,4,La Pampa,18.780177893829446,57.00058719849888
2023,4,La Rioja,5.8157576358616,21.847811252136275
2023,4,Mendoza,9.440875086540677,33.83168447611002
2023,4,Misiones,5.3789970339431195,19.749016376886942
2023,4,Neuquén,10.128996993221309,34.02930223563685
2023,4,Río Negro,9.250676247742925,30.07618515436064
2023,4,Salta,5.227665269050035,21.58534100769293
2023,4,San Juan,6.81735335508733,26.76356077798102
2023,4,San Luis,5.464603990373296,19.09470729873557
2023,4,Santa Cruz,6.036288026259487,20.287557305395314
2023,4,Santa Fe,12.737616577140265,40.50881257887081
2023,4,Santiago del Estero,6.018029179109761,24.24923649719891
2023,4,Tierra del Fuego,8.419697349440234,28.40082918685591
2023,4,Tucumán,8.622301935091736,34.80866653585894
